90,1485372682,23.9907,56.9818,65,2,\N,82,\N
91,1485373757,23.9907,56.9818,65,2,103.111,82,\N
92,1485374287,23.9912,56.982,165,1,103.151,79,\N
93,1485374734,23.9912,56.982,165,1,103.15,77,\N
94,1485375218,23.9909,56.9818,65,1,103.133,75,\N
95,1485375721,23.9911,56.9819,165,1,103.125,74,\N
96,1485376154,23.9908,56.9818,65,1,103.07,73,\N
97,1485377524,23.9913,56.982,165,1,103.083,70,\N
98,1485379438,23.9655,56.979,1414,1,103.071,68,\N
99,1485380012,23.9904,56.9819,65,2,103.093,67,\N
100,1485380901,23.9907,56.9819,165,1,103.069,66,\N
101,1485381463,23.9909,56.9818,65,1,103.072,66,\N
102,1485381830,23.967,56.9792,1414,1,103.06,65,\N
103,1485382477,23.9832,56.981,1000,1,103.052,65,\N
104,1485383362,23.9907,56.9819,165,1,103.053,65,\N
105,1485408673,23.9913,56.982,165,1,103.073,61,\N
106,1485410135,24.0036,56.985,65,9,102.59,60,\N
107,1485410715,24.061,56.9624,1414,9,102.588,58,\N
108,1485411600,24.077,56.9549,1209,2,102.588,58,\N
109,1485412485,24.0954,56.9508,1050,3,102.589,58,\N
110,1485413119,24.1049,56.9591,1000,4,102.595,58,\N
111,1485413521,24.1098,56.975,65,0,102.59,58,\N
112,1485418558,24.1083,56.9705,165,1,102.579,55,\N
113,1485419444,24.1073,56.9598,1000,3,102.596,55,\N
114,1485420281,24.1093,56.952,65,7,102.597,54,\N
115,1485421120,24.1097,56.9735,1414,7,102.559,54,\N
116,1485422214,24.1098,56.975,65,0,102.537,54,\N
117,1485423286,24.1098,56.9749,65,0,102.509,54,\N
118,1485424209,24.1097,56.9749,165,0,102.491,52,\N
119,1485424691,24.1098,56.975,165,0,102.457,52,\N
120,1485425145,24.1098,56.975,65,0,102.449,51,\N
121,1485425612,24.11,56.9749,165,0,102.419,51,\N
122,1485426676,24.1098,56.9751,165,0,102.408,50,\N
123,1485427336,24.1096,56.975,65,0,102.382,50,\N
124,1485428427,24.11,56.9749,65,0,102.366,48,\N
125,1485428853,24.1098,56.9748,65,0,102.326,48,\N
126,1485429308,24.1097,56.975,65,0,102.323,47,\N
127,1485430123,24.11,56.9749,65,0,102.301,46,\N
128,1485430622,24.11,56.9749,65,0,102.306,46,\N
129,1485431232,24.1098,56.975,65,0,102.301,46,\N
130,1485431789,24.1095,56.9751,65,0,102.312,45,\N
131,1485432961,24.11,56.975,165,0,102.293,45,\N
132,1485433967,24.1099,56.975,124,0,102.274,44,\N
133,1485444043,24.109,56.955,65,3,102.276,43,\N
134,1485444682,24.0715,56.9446,165,5,102.29,41,\N
135,1485445483,24.0246,56.9286,165,7,102.211,41,\N
136,1485445977,23.9006,56.9569,1416,8,102.266,41,\N
137,1485446860,23.6441,56.9436,1846,8,102.306,41,\N
138,1485447744,23.6476,56.9323,1000,0,102.313,40,\N
139,1485450114,23.6459,56.9482,1530,0,102.27,40,\N
140,1485450868,23.6463,56.9367,1243,0,102.29,39,\N
141,1485451266,23.6488,56.929,165,0,102.245,38,\N
142,1485452067,23.646,56.942,1434,0,102.25,38,\N
143,1485452986,23.6483,56.929,65,0,102.23,37,\N
144,1485453677,23.6462,56.9454,1530,0,102.233,37,\N
145,1485454562,23.6467,56.9326,1000,0,102.238,36,\N
146,1485455803,23.6471,56.9329,741,0,102.225,35,\N
147,1485455806,23.6471,56.9329,741,0,102.226,35,\N
148,1485456712,23.7298,56.9208,2824,-2,102.302,34,\N
149,1485457598,23.9654,56.9663,165,5,102.237,33,\N
150,1485457900,23.9909,56.9818,65,2,102.237,33,\N
151,1485458721,23.9907,56.9821,30,8,102.236,33,\N
152,1485459182,23.9907,56.9821,30,8,102.187,47,\N
153,1485466816,23.968,56.9793,1310,1,102.181,47,\N
154,1485467139,23.9907,56.9818,65,1,102.179,100,\N
155,1485467646,23.9653,56.979,1414,1,102.179,100,\N
156,1485470266,23.9907,56.9819,165,1,102.189,100,\N
157,1485472918,23.9722,56.9798,1060,1,102.203,98,\N
158,1485478855,23.9909,56.9818,65,1,102.175,97,\N
159,1485483669,23.9659,56.9791,1414,-11,102.164,97,\N
160,1485484558,23.9833,56.9811,1000,-12,102.152,97,\N
161,1485485714,23.9645,56.979,1060,0,102.152,96,\N
162,1485487231,23.9907,56.9818,65,1,102.15,96,\N
163,1485491400,23.966,56.9791,1414,1,102.162,95,\N
164,1485491917,24.0027,56.9855,1511,1,102.141,95,\N
165,1485492805,23.9911,56.9819,124,1,102.154,95,\N
166,1485496421,24.0105,56.9755,1000,1,102.155,94,\N
167,1485372682,\N,\N,\N,\N,\N,\N,\N
168,1485497306,24.0816,56.954,1000,5,102.262,94,\N
169,1485497799,24.1193,56.9596,65,7,102.197,94,\N
170,1485498683,24.1702,56.992,65,4,102.233,94,\N
171,1485499118,24.1359,56.9761,65,6,102.293,93,\N
172,1485499678,24.1105,56.9791,1414,6,102.259,93,\N
173,1485503238,24.1097,56.975,65,0,102.285,92,\N
174,1485504456,24.11,56.9749,65,0,102.286,91,\N
175,1485505789,24.1098,56.975,65,0,102.291,90,\N
176,1485517259,24.1098,56.975,65,0,102.308,85,\N
177,1485517259,24.1098,56.975,65,0,102.306,85,\N
178,1485518051,24.1098,56.975,65,0,102.3,83,\N
179,1485518538,24.1098,56.975,65,0,102.292,82,\N
180,1485518995,24.1098,56.975,65,0,102.283,81,\N
181,1485519869,24.1074,56.9737,200,7,102.284,79,\N
182,1485520051,24.1095,56.9751,200,11,102.278,79,\N
183,1485529765,24.1126,56.9757,5,-4,102.377,58,\N
184,1485529811,24.1141,56.9773,5,-4,102.393,58,\N
185,1485529833,24.1173,56.9778,5,-1,102.359,58,\N
186,1485529847,24.1207,56.9784,5,-1,102.353,58,\N
187,1485529862,24.124,56.979,5,-1,102.354,58,\N
188,1485529877,24.1273,56.9796,5,-2,102.365,58,\N
189,1485529892,24.1304,56.9802,5,-1,102.366,58,\N
190,1485529908,24.1337,56.9808,5,-1,102.354,58,\N
191,1485529947,24.137,56.9806,5,-2,102.373,58,\N
192,1485529980,24.1403,56.9806,5,0,102.337,58,\N
193,1485530062,24.1432,56.9797,5,1,102.317,57,\N
194,1485530165,24.1451,56.9783,5,2,102.311,57,\N
195,1485530316,24.1473,56.9796,5,5,102.263,57,\N
196,1485530332,24.1489,56.9812,5,3,102.309,57,\N
197,1485530348,24.1512,56.9825,5,1,102.319,57,\N
198,1485530363,24.1541,56.9836,10,2,102.307,57,\N
199,1485530379,24.1572,56.9845,10,3,102.297,57,\N
200,1485530400,24.1599,56.9857,5,3,102.293,57,\N
201,1485530415,24.1619,56.9871,5,3,102.297,57,\N
202,1485530433,24.1641,56.9885,5,1,102.315,57,\N
203,1485530451,24.1658,56.9901,5,0,102.342,57,\N
204,1485530464,24.1675,56.9918,5,0,102.342,56,\N
205,1485530492,24.1708,56.9922,5,-2,102.372,56,\N
206,1485531132,24.1674,56.992,5,1,102.358,52,\N
207,1485531145,24.1659,56.9903,10,1,102.358,52,\N
208,1485531160,24.1643,56.9886,10,3,102.34,52,\N
209,1485531180,24.1621,56.9872,10,4,102.321,52,\N
210,1485531204,24.1599,56.9858,10,5,102.313,52,\N
211,1485531223,24.1574,56.9846,10,4,102.325,52,\N
212,1485531260,24.1545,56.9837,10,4,102.329,52,\N
213,1485531274,24.1516,56.9827,10,3,102.323,52,\N
214,1485531324,24.1488,56.9817,10,3,102.338,52,\N
215,1485531340,24.1476,56.98,10,4,102.33,52,\N
216,1485531359,24.1461,56.9784,10,11,102.249,52,\N
217,1485531383,24.145,56.9767,10,5,102.305,52,\N
218,1485531411,24.1416,56.9764,10,5,102.308,52,\N
219,1485531429,24.1383,56.9762,10,2,102.334,52,\N
220,1485531462,24.1355,56.9752,10,0,102.387,52,\N
221,1485531499,24.1352,56.9734,10,0,102.374,52,\N
222,1485531523,24.1339,56.9716,10,0,102.377,52,\N
223,1485531541,24.1326,56.9699,10,0,102.382,51,\N
224,1485531593,24.1312,56.9682,10,0,102.365,51,\N
225,1485531608,24.1298,56.9664,10,1,102.361,51,\N
226,1485531647,24.1279,56.9649,10,0,102.377,51,\N
227,1485531663,24.1257,56.9635,10,1,102.357,51,\N
228,1485531678,24.1235,56.9621,10,1,102.357,51,\N
229,1485531755,24.1213,56.9608,10,0,102.373,51,\N
230,1485532012,24.119,56.9594,10,0,102.364,50,\N
231,1485532546,24.1167,56.9581,10,0,102.366,47,\N
232,1485532772,24.1144,56.9569,10,0,102.37,47,\N
233,1485532954,24.1117,56.9558,10,0,102.379,46,\N
234,1485533070,24.109,56.9548,10,0,102.38,46,\N
235,1485533137,24.1064,56.9537,10,-1,102.387,46,\N
236,1485533157,24.1035,56.9527,10,-1,102.402,46,\N
237,1485533171,24.1003,56.9521,10,3,102.355,46,\N
238,1485533183,24.0969,56.9515,10,8,102.284,46,\N
239,1485533193,24.0937,56.9509,10,10,102.252,46,\N
240,1485533203,24.0903,56.9502,10,6,102.269,46,\N
241,1485533213,24.087,56.9496,10,2,102.331,45,\N
242,1485533223,24.0837,56.9491,10,2,102.347,45,\N
243,1485533235,24.0805,56.9484,5,5,102.313,45,\N
244,1485533249,24.0776,56.9474,5,5,102.309,45,\N
245,1485533282,24.075,56.9463,5,3,102.334,45,\N
246,1485533310,24.0729,56.9477,5,5,102.31,45,\N
247,1485533326,24.0713,56.9494,10,5,102.3,45,\N
248,1485533427,24.0685,56.9503,10,3,102.337,45,\N
249,1485533507,24.0652,56.9508,5,1,102.352,45,\N
250,1485533530,24.0626,56.952,5,1,102.363,45,\N
251,1485533545,24.0593,56.9518,5,2,102.342,45,\N
252,1485533574,24.0559,56.9516,10,3,102.336,45,\N
253,1485533650,24.0524,56.9514,10,5,102.315,44,\N
254,1485533664,24.0491,56.9515,10,9,102.282,44,\N
255,1485533676,24.0456,56.9518,10,14,102.204,44,\N
256,1485533688,24.0421,56.952,10,11,102.218,44,\N
257,1485533700,24.0387,56.9521,10,5,102.306,44,\N
258,1485533733,24.0353,56.9523,5,2,102.341,44,\N
259,1485533752,24.0351,56.9541,5,3,102.328,44,\N
260,1485533780,24.0351,56.956,5,3,102.328,44,\N
261,1485533795,24.0352,56.9578,5,4,102.318,44,\N
262,1485533809,24.0352,56.9597,5,3,102.325,44,\N
263,1485534453,24.0378,56.9609,65,8,102.33,42,\N
264,1485535360,24.0344,56.9614,5,11,102.311,40,\N
265,1485535373,24.0319,56.9626,5,9,102.324,40,\N
266,1485535389,24.0293,56.9638,5,8,102.348,40,\N
267,1485535404,24.0267,56.965,5,8,102.354,40,\N
268,1485535418,24.0239,56.9662,5,7,102.36,40,\N
269,1485535431,24.0213,56.9673,5,8,102.346,40,\N
270,1485535444,24.0185,56.9685,5,9,102.335,40,\N
271,1485535457,24.0158,56.9697,5,9,102.339,40,\N
272,1485535472,24.0124,56.9693,5,10,102.327,40,\N
273,1485535484,24.0098,56.9681,5,9,102.334,40,\N
274,1485535496,24.0071,56.9669,5,10,102.323,40,\N
275,1485535508,24.0044,56.9658,5,10,102.324,40,\N
276,1485535520,24.0019,56.9646,5,10,102.323,40,\N
277,1485535533,23.9998,56.9632,5,9,102.327,40,\N
278,1485535555,23.9966,56.9628,5,10,102.322,40,\N
279,1485535567,23.9933,56.9629,5,12,102.302,40,\N
280,1485535579,23.99,56.9628,5,14,102.285,40,\N
281,1485535589,23.9868,56.9622,5,14,102.259,39,\N
282,1485535600,23.9834,56.9616,5,12,102.295,39,\N
283,1485535611,23.9802,56.961,10,12,102.296,39,\N
284,1485535622,23.977,56.9604,10,11,102.308,39,\N
285,1485535636,23.9736,56.9599,10,10,102.317,39,\N
286,1485535650,23.9702,56.9597,5,10,102.322,39,\N
287,1485535664,23.9668,56.9594,5,9,102.337,39,\N
288,1485535678,23.9634,56.959,5,8,102.346,39,\N
289,1485535692,23.96,56.9587,5,8,102.349,39,\N
290,1485535706,23.9567,56.9585,5,7,102.353,39,\N
291,1485535719,23.9538,56.9594,5,8,102.347,39,\N
292,1485535732,23.9506,56.9603,5,8,102.353,39,\N
293,1485535743,23.9475,56.961,5,7,102.357,39,\N
294,1485535754,23.9442,56.9618,5,7,102.364,39,\N
295,1485535764,23.9412,56.9624,5,6,102.368,39,\N
296,1485535775,23.938,56.9631,5,10,102.35,39,\N
297,1485535788,23.9346,56.9628,5,14,102.291,39,\N
298,1485535799,23.9329,56.9611,5,13,102.267,39,\N
299,1485535809,23.9318,56.9593,5,11,102.271,39,\N
300,1485535819,23.9306,56.9575,5,6,102.313,39,\N
301,1485535831,23.9285,56.956,5,5,102.339,39,\N
302,1485535842,23.9248,56.9558,10,3,102.37,39,\N
303,1485535852,23.9215,56.9561,10,2,102.377,39,\N
304,1485535862,23.9181,56.9561,5,1,102.387,39,\N
305,1485535875,23.9146,56.9562,5,0,102.416,38,\N
306,1485535887,23.9111,56.9568,5,2,102.391,38,\N
307,1485535896,23.9077,56.9573,5,3,102.381,38,\N
308,1485535904,23.9045,56.9579,5,2,102.381,38,\N
309,1485535912,23.9012,56.9584,5,2,102.382,38,\N
310,1485535920,23.898,56.9589,5,2,102.383,38,\N
311,1485535904,23.9045,56.9579,5,2,102.381,38,\N
312,1485535928,23.8948,56.9594,5,2,102.385,38,\N
313,1485535936,23.8917,56.96,5,2,102.384,38,\N
314,1485535920,23.898,56.9589,5,2,102.383,38,\N
315,1485535945,23.8883,56.9608,5,2,102.384,38,\N
316,1485535953,23.8853,56.9615,5,2,102.383,38,\N
317,1485535936,23.8917,56.96,5,2,102.384,38,\N
318,1485535962,23.8821,56.9625,5,3,102.385,38,\N
319,1485535970,23.8793,56.9634,5,2,102.382,38,\N
320,1485535953,23.8853,56.9615,5,2,102.383,38,\N
321,1485535978,23.8766,56.9646,5,2,102.384,38,\N
322,1485535987,23.8739,56.9659,5,3,102.381,38,\N
323,1485535970,23.8793,56.9634,5,2,102.382,38,\N
324,1485535996,23.8715,56.9672,5,3,102.377,38,\N
325,1485536009,23.8692,56.9685,5,3,102.372,38,\N
326,1485536026,23.8676,56.9702,5,2,102.369,38,\N
327,1485536056,23.8663,56.9685,5,3,102.376,38,\N
328,1485536068,23.8665,56.9666,5,4,102.366,38,\N
329,1485536081,23.8652,56.9648,10,5,102.352,38,\N
330,1485536091,23.8622,56.9641,5,6,102.334,38,\N
331,1485536101,23.8589,56.9635,5,6,102.334,38,\N
332,1485536110,23.8558,56.9628,5,6,102.332,38,\N
333,1485536119,23.8528,56.9621,5,6,102.338,38,\N
334,1485536128,23.8497,56.9614,5,7,102.329,38,\N
335,1485536137,23.8466,56.9608,5,6,102.336,38,\N
336,1485536146,23.8435,56.96,5,6,102.339,38,\N
337,1485536155,23.8404,56.9594,5,5,102.34,38,\N
338,1485536167,23.8371,56.9587,5,3,102.366,38,\N
339,1485536183,23.8341,56.9579,5,2,102.375,38,\N
340,1485536197,23.8308,56.9572,10,4,102.367,38,\N
341,1485536208,23.8278,56.9564,5,5,102.354,38,\N
342,1485536218,23.8248,56.9555,5,6,102.337,38,\N
343,1485536228,23.8216,56.9546,5,6,102.336,38,\N
344,1485536237,23.8185,56.9538,5,7,102.329,37,\N
345,1485536246,23.8151,56.9531,5,7,102.329,37,\N
346,1485536254,23.8118,56.9526,5,7,102.321,37,\N
347,1485536262,23.8084,56.952,5,7,102.322,37,\N
348,1485536270,23.8052,56.9515,5,6,102.334,37,\N
349,1485536254,23.8118,56.9526,5,7,102.321,37,\N
350,1485536278,23.802,56.951,5,6,102.334,37,\N
351,1485536286,23.7988,56.9504,5,6,102.338,37,\N
352,1485536270,23.8052,56.9515,5,6,102.334,37,\N
353,1485536294,23.7956,56.9498,5,5,102.341,37,\N
354,1485536302,23.7923,56.9492,5,6,102.337,37,\N
355,1485536286,23.7988,56.9504,5,6,102.338,37,\N
356,1485536310,23.7889,56.9484,5,6,102.33,37,\N
357,1485536318,23.7857,56.9478,5,6,102.337,37,\N
358,1485536302,23.7923,56.9492,5,6,102.337,37,\N
359,1485536326,23.7824,56.9472,5,6,102.335,37,\N
360,1485536334,23.7792,56.9465,5,6,102.334,37,\N
361,1485536318,23.7857,56.9478,5,6,102.337,37,\N
362,1485536342,23.7758,56.9458,5,6,102.328,37,\N
363,1485536350,23.7726,56.9451,5,6,102.335,37,\N
364,1485536334,23.7792,56.9465,5,6,102.334,37,\N
365,1485536358,23.7694,56.9444,5,6,102.339,37,\N
366,1485536366,23.7662,56.9436,5,6,102.341,37,\N
367,1485536350,23.7726,56.9451,5,6,102.335,37,\N
368,1485536374,23.763,56.9429,5,6,102.34,37,\N
369,1485536382,23.7597,56.9423,5,6,102.34,37,\N
370,1485536366,23.7662,56.9436,5,6,102.341,37,\N
371,1485536390,23.7563,56.9417,5,5,102.341,37,\N
372,1485536398,23.7529,56.9412,5,5,102.34,37,\N
373,1485536382,23.7597,56.9423,5,6,102.34,37,\N
374,1485536406,23.7494,56.9406,5,5,102.34,37,\N
375,1485536414,23.746,56.94,5,4,102.353,37,\N
376,1485536398,23.7529,56.9412,5,5,102.34,37,\N
377,1485536422,23.7427,56.9394,5,4,102.357,37,\N
378,1485536430,23.7393,56.9388,5,3,102.364,37,\N
379,1485536414,23.746,56.94,5,4,102.353,37,\N
380,1485536438,23.7361,56.9383,10,2,102.379,37,\N
381,1485536446,23.7329,56.9377,10,3,102.378,37,\N
382,1485536430,23.7393,56.9388,5,3,102.364,37,\N
383,1485536455,23.7294,56.9371,10,4,102.365,37,\N
384,1485536463,23.7263,56.9364,10,4,102.362,37,\N
385,1485536446,23.7329,56.9377,10,3,102.378,37,\N
386,1485536471,23.7233,56.9357,10,4,102.357,37,\N
387,1485536479,23.7202,56.935,5,5,102.356,37,\N
388,1485536463,23.7263,56.9364,10,4,102.362,37,\N
389,1485536488,23.7169,56.9342,5,4,102.355,37,\N
390,1485536497,23.7137,56.9335,5,3,102.363,37,\N
391,1485536479,23.7202,56.935,5,5,102.356,37,\N
392,1485536507,23.7103,56.9329,5,3,102.373,37,\N
393,1485536516,23.707,56.9325,5,3,102.367,37,\N
394,1485536525,23.7036,56.932,10,3,102.366,37,\N
395,1485536535,23.7004,56.9315,5,2,102.385,37,\N
396,1485536548,23.697,56.9311,5,1,102.391,37,\N
397,1485536562,23.6939,56.9303,5,1,102.395,37,\N
398,1485536576,23.691,56.9294,10,2,102.39,37,\N
399,1485536590,23.6879,56.9286,5,1,102.39,37,\N
400,1485536603,23.6845,56.928,5,0,102.401,37,\N
401,1485536615,23.6811,56.9278,5,1,102.404,36,\N
402,1485536626,23.6777,56.9276,5,1,102.402,36,\N
403,1485536637,23.6743,56.9275,5,1,102.394,36,\N
404,1485536647,23.6708,56.9273,5,1,102.395,36,\N
405,1485536657,23.6672,56.9272,5,1,102.397,36,\N
406,1485536666,23.6639,56.9272,10,1,102.397,36,\N
407,1485536676,23.6603,56.9275,10,1,102.393,36,\N
408,1485536686,23.6568,56.9279,10,1,102.395,36,\N
409,1485536696,23.6533,56.9284,10,1,102.395,36,\N
410,1485536705,23.6499,56.9288,10,2,102.387,36,\N
411,1485536716,23.6465,56.9291,10,0,102.396,36,\N
412,1485540860,23.6496,56.9296,5,-2,102.443,27,\N
413,1485541127,23.6527,56.9289,5,-3,102.45,27,\N
414,1485541580,23.6496,56.9296,5,-3,102.456,26,\N
415,1485541849,23.6463,56.9295,5,-6,102.463,26,\N
416,1485541906,23.6496,56.9288,5,-2,102.42,25,\N
417,1485541915,23.6528,56.9284,5,-1,102.407,25,\N
418,1485541923,23.656,56.9279,5,0,102.398,25,\N
419,1485541931,23.6593,56.9275,5,0,102.394,25,\N
420,1485541939,23.6627,56.9272,5,0,102.39,25,\N
421,1485541923,23.656,56.9279,5,0,102.398,25,\N
422,1485541947,23.6662,56.927,5,-1,102.393,25,\N
423,1485541955,23.6695,56.9271,5,-1,102.401,25,\N
424,1485541939,23.6627,56.9272,5,0,102.39,25,\N
425,1485541964,23.6731,56.9273,5,-1,102.403,25,\N
426,1485541973,23.6767,56.9275,5,0,102.399,25,\N
427,1485541955,23.6695,56.9271,5,-1,102.401,25,\N
428,1485541982,23.6804,56.9277,5,-1,102.397,25,\N
429,1485541991,23.6838,56.9279,5,-3,102.409,25,\N
430,1485542005,23.6871,56.9283,5,-4,102.428,25,\N
431,1485542018,23.6902,56.929,5,-7,102.418,25,\N
432,1485542032,23.6932,56.93,10,-7,102.418,25,\N
433,1485542046,23.6963,56.9308,10,-7,102.425,25,\N
434,1485542060,23.6997,56.9314,5,-8,102.43,25,\N
435,1485542073,23.7032,56.9319,5,-6,102.421,25,\N
436,1485542082,23.7066,56.9324,5,-5,102.398,25,\N
437,1485542090,23.7098,56.9328,5,-4,102.391,25,\N
438,1485542098,23.713,56.9332,5,-4,102.385,25,\N
439,1485542106,23.7161,56.9339,5,-4,102.383,25,\N
440,1485542090,23.7098,56.9328,5,-4,102.391,25,\N
441,1485542114,23.7192,56.9347,5,-4,102.38,25,\N
442,1485542122,23.7224,56.9355,5,-4,102.384,25,\N
443,1485542106,23.7161,56.9339,5,-4,102.383,25,\N
444,1485542130,23.7255,56.9362,5,-4,102.385,25,\N
445,1485542138,23.7287,56.9368,5,-5,102.392,25,\N
446,1485542122,23.7224,56.9355,5,-4,102.384,25,\N
447,1485542146,23.7319,56.9375,5,-5,102.394,25,\N
448,1485542154,23.7352,56.9381,5,-5,102.398,25,\N
449,1485542138,23.7287,56.9368,5,-5,102.392,25,\N
450,1485542162,23.7387,56.9387,5,-5,102.397,25,\N
451,1485542170,23.7422,56.9393,5,-4,102.39,25,\N
452,1485542154,23.7352,56.9381,5,-5,102.398,25,\N
453,1485542178,23.7455,56.9398,5,-4,102.384,25,\N
454,1485542186,23.749,56.9404,5,-3,102.377,25,\N
455,1485542170,23.7422,56.9393,5,-4,102.39,25,\N
456,1485542194,23.7523,56.9409,5,-3,102.379,25,\N
457,1485542202,23.7556,56.9415,5,-4,102.381,25,\N
458,1485542186,23.749,56.9404,5,-3,102.377,25,\N
459,1485542210,23.7589,56.9421,5,-3,102.38,25,\N
460,1485542218,23.7621,56.9426,5,-4,102.376,25,\N
461,1485542202,23.7556,56.9415,5,-4,102.381,25,\N
462,1485542226,23.7654,56.9433,5,-3,102.381,25,\N
463,1485542234,23.7685,56.9441,5,-3,102.378,24,\N
464,1485542218,23.7621,56.9426,5,-4,102.376,25,\N
465,1485542242,23.7716,56.9448,5,-4,102.378,24,\N
466,1485542250,23.7748,56.9455,5,-4,102.38,24,\N
467,1485542234,23.7685,56.9441,5,-3,102.378,24,\N
